customer_id,customer_name,email,phone,signup_date,billing_address,shipping_address,customer_type
CUST00146,Gregory Silva,andrea21@example.com,689.856.7766x575,2024-05-25,"41514 Kristi Forks Apt. 115, New Jamesborough, TX 43655","92840 Campbell Key Suite 690, Valdezberg, VI 52602",returning
CUST00147,Rachel Todd,jenniferclark@example.org,001-775-415-3663x7780,2024-03-29,"0755 Robert Spur, Farmerside, ME 43240","25999 Baird Ford, Brownfurt, ID 62731",returning
CUST00148,Michael Thompson,ashley74@example.org,001-397-902-3164x334,2024-02-12,"56621 Amanda Neck, South Stephanieborough, DC 27459","99493 Hill Avenue Apt. 716, New Mark, OK 64851",returning
CUST00149,Stanley Bryant,vjohnston@example.org,001-446-392-6329x676,2024-06-27,"24841 Regina Loop, West Charlesville, NY 43232","3807 Charles Square, Jamesfurt, PR 25981",returning
CUST00150,Paul Washington,smithdanny@example.org,418-237-2742,2024-06-03,"1862 Emily Branch, Ericstad, HI 28900","0816 Wallace Rapid, North Kelseyborough, IA 49606",returning
CUST00151,Corey Caldwell,christopherfisher@example.org,712.520.6815,2024-04-02,"1331 Morris Bridge Suite 506, South Jeffrey, TN 36998","13649 Bird Cove Apt. 419, Tinafurt, TX 91428",returning
CUST00152,Lee Richards,gregory57@example.org,(583)389-0309x1436,2024-02-21,"4326 Dawn Freeway Suite 524, Dawnton, NC 54881","35533 Rebecca Shores Apt. 396, Isaiahtown, CA 64941",returning
CUST00153,Christopher Dunn,brettbraun@example.org,538.816.7423,2024-01-28,"4973 Huffman Orchard, West Raymondburgh, NJ 58353","70661 Larson Drives Apt. 467, Shawnfurt, OH 79933",returning
CUST00154,Colton Smith,cookjennifer@example.org,357.866.6567x49160,2024-07-05,"USNS Lee, FPO AA 33958","750 House Street Apt. 370, Crystaltown, UT 87752",returning
CUST00155,David Lane,josegibson@example.net,+1-620-611-6691x83626,2024-09-07,"461 Daisy Trail Suite 243, Haletown, GA 64952","686 Quinn Extension, West Jacob, DC 26455",new
CUST00156,Charlene Brown,waynerodriguez@example.net,(634)367-9121,2024-07-07,"50937 Chambers Courts Apt. 040, North Jasontown, MS 79535","7596 Wood Junctions Suite 356, Bishopstad, VI 43788",returning
CUST00157,Tammy Johnson,bryantholly@example.net,884-535-7978,2024-02-08,"50573 Ross Ridge Apt. 567, Lake Paulborough, VT 19265","71487 Peggy Crescent, Batesbury, IA 28241",returning
CUST00158,Timothy Orr,garciavictoria@example.org,001-343-747-1287x15399,2024-03-07,"863 Jonathon Highway Apt. 115, Lake Sheri, OK 48701","9040 Melanie Manors Suite 528, North Randall, ND 60873",returning
CUST00159,Mr. Kyle Thomas DDS,lisaphillips@example.org,001-609-854-8149x737,2024-05-02,"33027 Evans Via Apt. 086, Robertofort, MI 99816","443 Davis Islands, Port Sarahport, NH 86305",returning
CUST00160,Robert Gonzalez,scottolson@example.org,+1-405-291-2662x0157,2024-03-04,"626 Austin Garden Suite 749, Lake Julie, WI 91175","Unit 1764 Box 7501, DPO AE 11332",returning
CUST00161,Kenneth Armstrong,gmay@example.org,319-426-7649x215,2024-02-17,"8887 April Prairie, Port Karenville, HI 79026","751 David Ford, North Anna, PR 99207",returning
CUST00162,Carolyn Rowland,whitneywilliam@example.com,+1-703-540-8487x29758,2024-01-14,"03243 Carrie Forge, Joshuachester, CA 72570","267 Shirley Springs Suite 283, Lake Jessicaborough, VT 49278",returning
CUST00163,Victor Wright,roberthernandez@example.com,418-518-6151x554,2024-08-06,"3611 Alisha Wells, Briannafort, CT 69832","491 George Terrace Suite 258, Woodsberg, KS 01745",returning
CUST00164,Amy Swanson,dianethomas@example.net,(839)567-2757x844,2024-09-23,"6511 Jessica Course, New Brian, WA 37968","68277 Richard Ridges Apt. 068, Johnhaven, TX 80349",new
CUST00165,Carrie Richardson,roconnell@example.net,(385)706-7625,2024-01-17,"PSC 3814, Box 4744, APO AE 00793","48079 Brown Avenue Suite 545, North Michaelburgh, MO 46970",returning
CUST00166,Brittany Martinez,jordanjames@example.net,602.343.7654x5628,2024-01-04,"Unit 7225 Box 6053, DPO AE 25347","6502 Stacy Shores, Davidfort, OH 65456",returning
CUST00167,Tammy Cameron,markduran@example.com,(821)210-2258x0305,2024-09-21,"7163 Jessica Ferry Apt. 414, Lake Lori, ID 62615","892 Victoria Ramp, East David, MO 05529",new
CUST00168,Sean James,sarahsimmons@example.net,743.635.6708x60414,2024-04-16,"USCGC Wright, FPO AE 24323","534 Ramirez Rest, South Jackfort, MN 44316",returning
CUST00169,Bianca Ward,davisalexander@example.net,(498)395-3439x611,2024-04-28,"71189 Turner Mountains, New Jennifer, AZ 17256","557 Rhonda Cliff Suite 688, East Carolberg, LA 06457",returning
CUST00170,Kathleen Patel,bauerheather@example.net,412.578.6866x94320,2024-08-07,"788 Turner Forges, Jeanetteside, DE 22928","0242 Marks Center, Port Jason, DE 00684",returning
CUST00171,Stacey Baker,cynthia55@example.org,(669)445-0053,2024-09-08,"916 Berg Roads, Port Scott, MD 35732","73652 Davis Falls Suite 223, Hardingburgh, SD 37469",new
CUST00172,Andrea Jones,frank26@example.net,876.818.2091,2024-01-09,"023 Joseph Road, Port Tammyville, ND 96987","27972 Rivera Drives, North Amy, KY 82746",returning
CUST00173,Jorge Copeland,smithbradley@example.net,(603)503-6625,2024-07-30,"PSC 6172, Box 1314, APO AA 10500","1092 Roy Isle, Lake Ronald, MH 87961",returning
CUST00174,Jonathan Wood,colleen45@example.org,810-622-5267x711,2024-09-23,"26557 Olson Loop Suite 236, Dunnside, ND 65067","1968 Jacqueline Freeway, Aarontown, MN 73688",new
CUST00175,Samuel Osborne,samanthabrown@example.com,(247)428-6333,2024-07-03,"0650 Elizabeth Cliffs, Monroeburgh, AK 19753","10962 Terry Dam, Theodoremouth, NV 85022",returning
CUST00176,Paul Gordon,mitchelleric@example.net,5668784984,2024-09-27,"USNV Dudley, FPO AP 49988","Unit 2369 Box 0362, DPO AP 73808",new
CUST00177,Jennifer James,velasqueztaylor@example.com,7562341115,2024-08-22,"113 Katherine Inlet, New James, AZ 32002","700 Davis Inlet, West Karenfurt, NY 26044",returning
CUST00178,Erin Mosley,iswanson@example.net,318.320.9679x04227,2024-05-02,"USNS Wilkerson, FPO AP 86250","898 West Curve, Kellychester, AZ 93924",returning
CUST00179,Christian Burton,nallen@example.net,410.324.8171x7524,2024-09-22,"1127 Andersen Glens Suite 219, Williamsport, MO 54113","5895 Miller Loop, Bakerton, RI 84893",new
CUST00180,Donna Moore,hollycastro@example.org,(413)367-1577x8711,2024-01-23,"PSC 6636, Box 5155, APO AP 64240","47082 Thomas Forest Suite 909, Brownstad, WY 56876",returning
CUST00181,David Thompson,brianparrish@example.net,(514)661-4768,2024-07-02,"65423 Mcmahon Orchard, Nicholsburgh, UT 57751","89319 Mario View Suite 027, South Michelle, DE 88836",returning
CUST00182,Margaret Lane,abigail07@example.org,7335682963,2024-06-06,"USS Wood, FPO AA 02623","177 Jenkins Knoll Suite 851, South Ross, HI 72951",returning
CUST00183,Jessica Campbell,amyjames@example.net,+1-311-911-0961x798,2024-08-19,"463 Kimberly Plaza, Wilsonfort, DE 46456","Unit 7660 Box 5384, DPO AA 86835",returning
CUST00184,Jennifer Smith,mary63@example.org,(558)895-5296,2024-04-12,"96262 Strong Path Apt. 631, New David, OK 51882","253 Christopher Mews Apt. 920, New Patrickberg, NH 83661",returning
CUST00185,Danielle Deleon,jacob34@example.org,(340)441-2091x1791,2024-09-02,"17536 Travis Brooks, Jonesland, IL 90591","722 Smith Fall Apt. 155, Cooleyside, AL 21261",new
CUST00186,Kelly Hodges,sara39@example.org,451.630.5231,2024-07-21,"58477 Hunt Locks, West Gerald, TX 94531","99423 Hamilton Mission Suite 945, New Patrickborough, OK 46758",returning
CUST00187,Jason Munoz,colepamela@example.net,+1-585-760-1256x2531,2024-05-25,"05053 Bradley Islands Apt. 816, Carolynhaven, IL 13990","665 Gonzalez Causeway, Jimenezview, MT 16132",returning
CUST00188,Kenneth Mitchell,ujackson@example.net,+1-390-974-2608x8050,2024-02-18,"445 Ross Point Suite 790, Evansmouth, NM 84530","Unit 1591 Box 0300, DPO AE 14281",returning
CUST00189,Robin Cabrera,fperez@example.org,+1-600-740-1041,2024-05-05,"2297 David Wall Apt. 967, New Allisonshire, NJ 87174","7314 Dawson Knoll Apt. 311, Browntown, TN 28830",returning
CUST00190,Kevin Rose,glopez@example.com,847-528-1235x67983,2024-06-30,"49127 Julie Garden Apt. 724, South Dorothymouth, MI 35310","6326 Romero Center, Nelsonville, AR 85517",returning
CUST00191,Donald Lawson,mlee@example.com,361.603.1310x09431,2024-05-28,"6134 Harris Turnpike Apt. 549, Jessicaville, HI 66461","PSC 9743, Box 2512, APO AE 44037",returning
CUST00192,Christopher Baker,suzannewade@example.com,520-995-7907,2024-06-25,"438 Kari Trail, North Kevinmouth, NV 64813","745 Smith Knoll Suite 589, Rodriguezhaven, VA 84360",returning
CUST00193,Heather Johnson DDS,tiffanychase@example.net,001-465-631-3614x878,2024-01-09,"PSC 5569, Box 6443, APO AE 76459","167 Roberts Branch Suite 272, Cindyburgh, ME 64310",returning
CUST00194,Roger Martinez,marshalexis@example.org,440.365.0042x5488,2024-04-21,"369 Kelly Bypass, Fitzpatrickbury, AS 89433","1449 Thompson Mews Suite 923, Derekside, ID 39961",returning
CUST00195,Jamie Liu,evanssara@example.com,(912)287-5857x56766,2024-04-28,"PSC 0612, Box 9439, APO AP 49405","62607 Combs Corner Apt. 415, Port Kellyfort, UT 43926",returning
CUST00196,Meredith Black,yangemily@example.net,+1-572-332-4407,2024-01-24,"181 James Mountains, Port Williamfurt, AR 16467","38497 Ryan Roads Apt. 223, New Judith, ND 26761",returning
CUST00197,Katherine Contreras,qroberts@example.org,(261)676-6204x7196,2024-07-03,"52774 Tina Knolls Apt. 586, East Dianastad, SD 94769","244 Jones Villages Suite 679, New Jeanette, NY 86865",returning
CUST00198,Luis Powell,david59@example.net,5025311775,2024-07-23,"661 Cheryl Crescent, Port Karenmouth, WV 49564","51762 James Overpass, Sheltonbury, ID 97776",returning
CUST00199,Alexander Moyer,zcervantes@example.org,330-720-5698,2024-03-03,"39785 Montgomery Points Apt. 176, Sawyershire, CO 17172","17309 Johnson View Suite 465, Port Monicaport, CA 70548",returning
CUST00200,Luke Gardner,melissafrederick@example.net,597-740-0564,2024-08-11,"38503 Jones Port, West Tinachester, PA 97401","724 Dalton Parks, Lake Michael, NJ 40270",returning
CUST00201,Shannon Fleming,velazquezanthony@example.org,001-908-370-6626x6821,2024-03-29,"PSC 5535, Box 6033, APO AE 77652","890 Morgan Gateway Apt. 102, Whiteton, MD 46332",returning
CUST00202,Bryan Jones,whitneyanderson@example.com,683-775-3745x843,2024-08-21,"56974 James Dam, West Judy, IL 16589","37710 Huff Groves, Briannaport, GU 11575",returning
CUST00203,Janice Williams,melissa67@example.org,762.268.0408,2024-01-24,"PSC 5493, Box 0596, APO AA 96082","PSC 0186, Box 4876, APO AP 94770",returning
CUST00204,Cynthia Velez MD,francisco67@example.net,+1-641-238-4596x09454,2024-08-08,"2770 Smith Camp Suite 783, Brownland, KY 80497","2444 Martinez Roads, East Monica, SD 06999",returning
CUST00205,Lauren Williams,penajack@example.net,001-330-344-0580x935,2024-03-31,"133 Hudson Village, Joneschester, FM 37605","556 Ruiz Hill Apt. 250, Sarahshire, AK 14425",returning
CUST00206,Lauren Cooper,lindseydixon@example.net,869.302.6113,2024-08-24,"788 Stewart Fields, Rhondamouth, IA 47944","137 Cox Knoll Apt. 579, South Kristie, IN 75125",returning
CUST00207,Lisa Flynn,kimberlyrussell@example.net,451-316-6829x73270,2024-02-18,"120 Johnson Expressway Apt. 288, Strongstad, DC 53233","415 Vargas Ridges, Lake Brandonstad, NV 54093",returning
CUST00208,Melissa Quinn,byang@example.com,001-498-612-0995x7657,2024-09-01,"USS Hall, FPO AA 45211","5652 Bobby Street Apt. 684, Coryport, GA 16039",new
CUST00209,Deanna Obrien,tommy32@example.com,234-221-3882,2024-04-21,"USNS Smith, FPO AE 48937","782 Phillips Creek Apt. 767, Christopherberg, KY 96397",returning
CUST00210,Monica Murphy,schmittlinda@example.net,254.278.1506x18538,2024-09-16,"34727 Jessica Haven Apt. 318, North Ryan, NM 73604","64969 Dana Orchard, West Mary, FM 38789",new
CUST00211,Kimberly Phillips,ohenry@example.com,414.967.5361,2024-09-16,"USS Bailey, FPO AA 92883","9630 Adams Forge Suite 085, Emilychester, MO 58428",new
CUST00212,Mr. Mark Williams,dgreen@example.com,263.292.8319x952,2024-06-14,"558 Diana Path, West Amanda, GA 70716","2556 Angela Gateway, North Meganhaven, CT 66233",returning
CUST00213,Mark Watts,swilliams@example.com,3418662411,2024-06-03,"96394 Coleman Summit, West Joshuaborough, CT 35139","Unit 9764 Box 6136, DPO AP 37012",returning
CUST00214,Willie Luna,rebecca88@example.org,(381)673-9063x757,2024-07-06,"82379 Christopher Lodge, Millsshire, WV 30966","6452 Marc Port Suite 043, Gardnermouth, SD 31399",returning
CUST00215,Wendy Miller,gfletcher@example.net,461-562-0281,2024-05-04,"67287 Kaitlyn Plaza, Rossport, DE 57580","Unit 4859 Box 5922, DPO AA 69084",returning
CUST00216,Danielle Ford,leahcrane@example.com,522-587-0562x27104,2024-09-23,"1097 Carl Roads Apt. 503, Justinchester, OR 96094","8831 Dakota Forge Suite 249, East Laurashire, SD 50694",new
CUST00217,Richard Hays,tammy97@example.org,292-422-7051,2024-05-08,"7548 John Lock Suite 675, Marymouth, NC 10750","42687 Neal Glen, New Rachelstad, HI 03816",returning
CUST00218,Luis Walter,wtownsend@example.net,565.220.3758,2024-05-22,"54809 Johnson Harbor Suite 604, Colleenshire, GU 04489","772 Brady Rue Apt. 050, Lake Jill, VI 17756",returning
CUST00219,Michael Edwards,hflowers@example.org,+1-743-290-5529,2024-02-02,"USCGC Butler, FPO AP 88272","241 Scott Harbor, Lake William, HI 83771",returning
CUST00220,Russell Miller,joshua51@example.com,511.712.1259x020,2024-01-02,"3240 Mccarthy Fall, Donaldmouth, MT 30118","24474 Tracy Prairie Suite 587, North Stephanie, OR 51052",returning
CUST00221,Rebecca Clark,victoriahamilton@example.net,001-388-441-8343x740,2024-03-01,"559 Barrett Bypass Suite 150, South Thomas, MA 85420","PSC 2542, Box 7820, APO AA 81321",returning
CUST00222,Jake Morgan,esimon@example.org,+1-464-403-8166x49690,2024-06-26,"PSC 9839, Box 2250, APO AE 41038","7627 Donna Flats, West Kyle, HI 31458",returning
CUST00223,Sarah Brooks,pdavis@example.org,825.417.8637x6731,2024-03-19,"5469 Ferguson Key, Santiagoshire, AK 29558","55580 Melendez Rue, East Vincent, AZ 28187",returning
CUST00224,Chris Collins,ydavis@example.net,+1-870-246-2268x17151,2024-04-27,"867 Todd Skyway, Hendersonton, ME 56204","785 Joseph Vista, Danielburgh, NE 70193",returning
CUST00225,Christina Hess,hernandezmatthew@example.net,001-776-607-4017x7509,2024-05-28,"84245 Smith Islands Suite 091, Jessicaside, WA 52433","122 Jordan Harbor, Teresabury, PW 96535",returning
CUST00226,Lee Cummings,uwilliams@example.com,468-615-4660,2024-07-22,"1394 Gilbert Plains, Lake Lauren, MN 75649","2480 Browning Springs Suite 406, North Kimberly, TN 17509",returning
CUST00227,Michael Walker,steven51@example.org,+1-249-779-6958x678,2024-04-16,"2773 Emily Glens Suite 091, Hoffmanstad, CO 27705","4577 Eric Prairie Apt. 959, Perrytown, WV 37710",returning
CUST00228,Lawrence Atkinson,yfritz@example.net,863-831-9422,2024-08-04,"9455 Elizabeth Spur, Wayneside, MO 30005","4722 Roberts Place Suite 721, Carpenterchester, MT 54279",returning
CUST00229,Angela Duncan,montgomerydillon@example.net,(505)493-2971x50968,2024-03-14,"73524 Patricia Ford, Stevensmouth, IA 23684","Unit 8195 Box 2371, DPO AE 98622",returning
CUST00230,Jason Green,ecamacho@example.com,001-781-898-0770x460,2024-01-13,"1124 Jennifer Lakes Suite 523, Clarkville, MA 84653","734 Phillips Mills Suite 749, Brookeberg, FL 68891",returning
CUST00231,Elizabeth Baldwin,walkernathan@example.com,001-647-874-2229,2024-04-22,"39429 Jordan Stravenue, Woodsburgh, MI 84891","567 Monica Orchard Apt. 760, West Jeffreyborough, IN 20173",returning
CUST00232,Margaret Smith,santosmichael@example.com,001-383-235-0615x8148,2024-04-18,"42337 Billy Rest, Andrealand, WA 25406","84033 Brenda Prairie, Marshallside, FM 07196",returning
CUST00233,Brett Lawrence,gonzalezdarren@example.org,+1-974-290-9617x399,2024-05-03,"472 Hunter Passage Suite 448, West Joshua, OH 66438","27058 Simpson Fall Apt. 641, Petersonside, GU 24442",returning
CUST00234,Randall Kennedy,hinesjason@example.net,+1-749-939-2523x62292,2024-03-16,"434 Michael Village Suite 524, Jessicamouth, NV 40873","0606 Brewer Dam Suite 403, Lake Jennifer, LA 49453",returning
CUST00235,Christina Lewis,ronald65@example.net,574.611.3257x97067,2024-01-10,"Unit 9601 Box 0548, DPO AA 57926","PSC 1721, Box 5622, APO AP 39672",returning
CUST00236,Pamela Green,annagonzales@example.com,740.721.5573x25737,2024-08-10,"9021 Simmons Valley Suite 080, Allenchester, AZ 66589","749 Walters Street Apt. 918, New Erichaven, PR 11999",returning
CUST00237,Jessica Hill,mbishop@example.org,625.212.9578x606,2024-08-10,"03562 Foley Prairie Suite 873, Patriciashire, FL 25253","2108 Kimberly Plains, Stephaniemouth, VI 41832",returning
CUST00238,Thomas Barton,jamesmartin@example.com,2279160736,2024-03-30,"69112 Frank Fords, South Joystad, WA 42035","85748 Sierra Brook, South Lindafurt, PR 13616",returning
CUST00239,Zachary Miller,sonya16@example.net,+1-467-404-5023x2902,2024-05-17,"93459 Morrow Manor, East Sharon, FL 97752","1207 Kevin Road, Reginaview, RI 42584",returning
CUST00240,Brianna Russell,riverapamela@example.org,+1-569-382-2105,2024-01-12,"77687 Melody Valleys, West Thomasview, DC 42821","177 David Passage Apt. 231, Lake Richardville, IA 30152",returning
CUST00241,Mary Meyer,jessicaturner@example.net,001-842-256-5290,2024-04-07,"20326 Smith Orchard, Mathewsborough, SC 76155","9487 Julie Shoal, Matthewburgh, KS 45194",returning
CUST00242,Deborah Casey,qalvarado@example.com,(908)821-3711x84254,2024-07-08,"268 Donald Springs, Port Alvin, VA 98096","880 Ryan Square, West Erik, TX 22211",returning
CUST00243,Tina Coleman,meganpotter@example.org,940.764.6867,2024-09-03,"14843 Brian Loop Apt. 272, South Kristie, SD 55421","51342 Martinez Streets, East Scott, TX 36607",new
CUST00244,Mark Ruiz,walshabigail@example.net,+1-374-918-9721x54064,2024-05-07,"743 Christopher Street, Johnfort, MP 92460","USCGC Brown, FPO AE 37227",returning
CUST00245,Victoria Miller,danielle56@example.net,373-997-3964,2024-04-17,"860 Brittany Underpass Apt. 911, West Betty, VT 79643","057 Berry Pike Apt. 660, New Henry, SC 43618",returning
CUST00246,Michael Gomez,samantha07@example.com,747.805.7423,2024-02-08,"1559 Leslie Inlet, Lake Christopherfurt, MD 82001","3475 Shaffer Lake, East Marcus, DE 25377",returning
CUST00247,Jennifer Dominguez,regina84@example.net,711.896.4258,2024-08-13,"49915 Scott Canyon Apt. 824, South Jeffreybury, IA 30101","04309 Massey Mall, South Jacob, NC 76640",returning
CUST00248,Deborah Wood,tfrancis@example.com,458.351.2538,2024-06-04,"Unit 8785 Box 1935, DPO AP 92532","4907 Crawford Mews, East Andrewmouth, OH 85734",returning
CUST00249,Troy Hill,thomas21@example.net,709-576-2637x484,2024-01-23,"89509 Jennifer Knolls Apt. 191, Crossborough, IA 79344","07151 Sophia Ports, Ballardfurt, UT 62682",returning
CUST00250,Sherry Porter,isaac45@example.org,(346)633-5157,2024-02-23,"051 Aaron Pines, North Markport, AK 74960","39728 Theresa Court, New Neil, HI 58264",returning
CUST00251,Joshua Rubio,lisawallace@example.net,344-915-2982,2024-03-09,"578 Bowers Crescent, West Johnberg, IA 64826","50791 Elizabeth Islands Suite 834, Derekborough, LA 82596",returning
